audio_id,cluster
19b4b3890da61dc34bdb4844325776a6,0
a506166e3f3dada4766cf618a47aa6b9,1
7957da8fb60bc73204b3b97ba9d98e4e,0
86251c0e555afd68fed24d217d997749,0
b9be5f5bbd4f77530ef3ae2dbfe3dc52,1
e9c357b7a4e8a4189a3e8d974bdeea71,0
5e37099f67e8e3b3e89294c02153c2f4,0
816d1930d1a2f1f13a10c8dfa52d936c,1
0d6db5194a4b5937cb9b85dc725c2c70,0
36e5184e11d224198783374b8d856755,0
80f4f9ec46e6e7df7d58db94e82d19c4,0
489848b7ab56b116fef6fd065d8769fe,1
27088ae715820c558680d673d3e5ef83,0
9af186b6ec4c84f67f909684e3ea55d9,0
24050884eb4b401807f85161ff2dca2a,0
0f908a4329295458acc191ad138b7503,0
8306ddc6b222caae47a4367da31edd75,0
95ea61741ae6179a99a2e178e035f291,0
561103f19b43fcd85b0989bdfba97836,0
0f2e2c3d79eed7fd3507447c6d6ffcef,1
0450bd7079dbe6d189e369b7a9be5cdc,1
1b4e596df34eb5787e752b16b565d31d,1
59f89afea98e0ab952b9f9b050cd357f,0
139df914826227b01d6940d21636679f,1
7cb66aad11031870ca34b2b1073e6cdf,1
415fc058016e4d98fd0bcee0c70f55d0,0
38e4b5a5ab1143c7691e386305373912,0
378c33095677c355b0d317307bf1851d,1
0311d7200a4417f0b4e2551a19ccbbce,1
c30f5525dcc91d01ced12c0c3be64baa,0
7ff6805c2901260793dc66decff93c7b,1
ebfb710372e42da9b53d1454efe74783,0
5b6ee10c6724b7a9efc4e242e3a72a3c,0
ff39c3d6276f9dde1d426e0a1218f851,0
e81693acea4df22f08af527d9392ad16,0
786c9e0b4b21516607ab6ed07c431977,0
61b5bc486afc96f31cf0899bbb4a1ceb,1
fc76c1a98fba18d5839356d5a3c0da5b,0
45e07cdcd2eb363ea8d679847ab67458,0
4d19ee0b06f669cd132ae314f1259b97,0
cef3cda0b0dee9ba62246e43910c59d9,0
06f0b6e064c9cc5ea7c8af4c7ee17a29,0
306c049133f6a8ca02389952231cd0c2,1
a17ec432a88ea9e120981ed7adf72d9d,1
729dad72da1c2cc32363e0c9b2ec604e,0
d977d1d3e04153bf43f4b6ca10a492af,1
1c081c34a446fbe2e745f44c415809cd,1
58fb549d14b07c3aae8b252439917dce,1
0341d063bf5a4009b190eceea804b777,0
4b777a38290741c15c1a089246e3cad4,0
6e89d69f46e1110a543654422d860044,0
190e064b23a21d963ea16a00bbdebfdb,1
0ebb8fca5b5dee30f4b56ecaa6fd1231,0
b4a063a6621276439cdde68ded681575,1
e31f8634c1b144d958dccbb611fff0f2,0
e39e1449bc250657a3faa6485b233425,0
ba4a0835f45247746c41dbdc977b885e,0
a8c40e11fbb50fd2c5ee6385ec2cd6e2,1
f9514cbf0b4df15b58740628173d48e6,0
74c125d15cd33a5d80ea5c057748c2e0,1
76c18f83e5da221830da97ee62d26ab4,1
8f3707ffefdb254b85d01ae673a4d84a,0
416efe7b16d22cd4fe5870e959203c0b,0
a8160e2728fe7c186e836296952a1efa,1
1c4848b0d0fbc41f84bb3ec9229813ce,0
5bc2a9691b174a7622900640e19b7067,1
2646ead9280adbc014f034ed0926d19f,1
6f9fd33f1d2cd0e3c1afc5e04206ed1c,0
2ed196629a6713540de485c6d946f3d8,0
a67261f419cff68b168f59f85f8213c7,0
ca39b36ad734daa0b740b98f83756d78,0
c0a7d23437ff22129379c489873eb64d,1
c5ce5605f84236872b444522b53e6de7,1
68c2851c59dbaca16d3e5d5c4f045ba2,0
add7489c6d61a4e6d1e6a426afeb5f01,1
5927d21f91f98a5ed09d49450e7358e2,0
1016f1d5d33aa809f06fae2e6f2067b0,1
9ba7a3948d2da9c3aab0dedac95b8fc4,0
83843d272e5ed90c106674300cb09800,1
702048e578d5403b168a185eb5a3cd82,1
a697ad52e089206d787eb204e2754d05,0
60831764381fe19ceb2fa94875322072,1
6567ce1c1e942c266b18ae260bd0a8aa,1
1998eb5bf7614680b779e14ad68b7927,0
acca14a3a7efda5c6855d0c60c1e9ea4,0
bec0964e41eceeca78fbc55eccd6c6b1,0
e2167a3883f11190399160ec9382eac5,0
2fc412e01995543b1a25342662e76827,0
8b089d18ddf489a88d7af04229f24998,0
c696773da992a51f9a266ba5bea536eb,0
9368f0545842dd8a5fe4cf7ff39b599a,0
6008bec6c40fdb64c5de0611192680f8,0
66b063372827b89c6f5109a5fed941b1,0
428e46a2dfce77b6073397e6cc66bf03,0
061885ae1e7debdac5312b676403f4a0,0
69fa85baaa223f0c1ad1b60587355df8,1
40f6b08d67c3d12be42ad8dbf271868f,0
db881d058e421a4faa1a0853c98c944e,0
542d3b865385a0b489e00f479735945c,1
27a0eb2bbfbe6205dacb46ffddffa501,0
b8870a2a979bd7c289292d69436555ed,0
292aef88c5016e53ecebd051ea7df332,1
d0e45d96eb11f2b13ae84babfcfab87c,0
036d32806d7a4ec48ebf65f95d8565fb,0
46aabef6c55bb381d013a4304713828e,0
a253ee9b92d95c43bf5f25d498debe5e,1
39b5a24e599683359451500f86645c72,0
543328aecd0ca50eb626888bd5a79750,0
498b42cb73a43482f7d3132e70039b7c,1
fa12964561c8de927d09743aacd95b40,0
9ca7977271df38aac6ac905b632d4f89,0
01641fcb29ef4f5afb3f6805274597ac,0
fdd2fec355cc81948da70530631bfa38,1
d69706f21d0cd77ebf1b79868ad0ece2,0
67a967220a8dbd5b0d022a15749a511a,0
f8cbbe59522a948b6f25aee015df3170,0
5d45eae9e178bcdba4bf9bd24514841f,0
12b165f999393e5bd55ccf0fb0d5cad4,0
7a3dc2e7eac461dde992dcc0df72c3e1,0
7a18e102d0fda84db05bc49e33865bf4,0
e692f498cd7228b6b1751358bdb9e965,1
ff44dc47105d6078a77011380c371db8,0
9e2730f1ab04d6ae56611149eca22d56,0
a60ecb48c9573649143f1e4d825b2328,0
3ce927c33265ee3404077a19992a1105,0
095b7318d33275e066e43d31914712d6,0
871b282fcbc8b6706eca75cbbfa69137,1
808dc3ef61e0dfadc77f158d31a59639,0
c337cfc6e869fc3e52ca5adc02dc0bc6,1
81cb3b038dc415523297398af87eeaa1,0
18557956563ca0cee59bb19f9a180703,0
de4a76f8ae48977e59e593eb49a6fbfa,1
b75bf9e510278689b3d499e3b16d4152,0
aa5692262e54112896348e94393a7fd6,0
73ec2be7054ab334d066db285512d21e,0
36aff564035c6a8ccde0e0531ae20804,0
e1a032943475cbcade893a15e1a55afe,0
5867c2a2f572828b3482781159bf779a,0
4774b1f9b79e0f4af140377f59090899,1
358a79c1e7fbb85aa0d6f1ec9c650046,0
65eeaf8a1a6a434fbea17aea172a9782,0
182c00c881d9ed0336167e3cb92529bd,0
63c58ebd78610a85602da6ee0c725b54,0
ec621c585f5b2c8542465cc79f7e35df,0
6a983ec9189f2c273ce5905028c7fe9e,0
39624fe4da29654cea845c3da0f2cddb,0
a4c242839811d61d08ab10fa5abae5f6,0
1de5668b8d52ce6e9c9c5fa80be19623,0
8b3c3fd1eec5736bc849a02a7d83220e,1
d1da9612119a4af2132efc369f43de84,1
4ff839bb662c86caae07b038e0472434,0
3976be05c43e2aaa907ab26f1932f07f,0
1e8b6e19306f5f7046356dcbd7be460e,0
bf19ce5a7b696493df326321d4d82212,0
3845563f59f2ed39832e0569ed2fbe30,1
4f3239059fa31ccddad0c7e90d97f3e6,1
082c94493da42d5f699e5c7af892f880,0
f6b93d53274114d372a71c9726c8c92b,0
9b0240b31521dff8e3a17f725667f968,0
6f9ba83aca2b396b37d58f6bbef37650,1
2a76470639e0bdfe359f48f18628bd9c,1
4461014061ee50c41a731bcb6f890065,1
97c02f1d1cea0873566a5be0163145ea,1
4a8fe6dc6cfde4f1b7200229f44920bc,0
55fc3aecbb49191d80120e303f225754,1
3b2f882ae3e6044b8d6aee2ad6341a15,0
f03a1eff645a5d7f445c00f256b8d98a,1
61b303505e70ff85dd79a35b77a2518d,0
f657e64b2fc19b289887999f844f3bed,0
5f09e88a521ac2ab6cde74c2223d21f8,1
7edf95ba7d2894518f73c2b6d9d8ac20,0
421ab31705113cbfe56148863cf9e570,1
14e93778fee7440eeca96a5836a440ec,1
f82ba905b3ef0fd9bf6c4258d069ccd0,1
09e4ada97041ff03f3f1d5b7e442414f,1
ff506aa3573b48588671fa53bbe5af5d,0
9306b6cc1c766ad25c85ddd58840aa7a,0
d75468ffffe23db8af60cc96fd25c053,0
c06de26cbf1b9a11ccd6863434108e85,1
758c4535859aa7b135886cfdf12be697,0
7bd0c2127bacd39376e83b61537fd01d,0
450d6ae57bdc367a1808451800c67fbc,0
829e25e8109222313b61a4560b0b5435,1
00f3e4644b81aa548afee115925bbfad,0
80c029cacb8f7934d053830d413198d0,0
00297738010d2f23f312a114b8b598f2,0
7afb32e3189bb41021f95e0feba5c0ab,1
2a9e934e54c8ac4e2acaf700a01106b0,0
cf36f736d1c6bee383f913a632446a9c,1
b1e01a47dbf3b507ac5e816b1a23182c,0
c64bdd59aa9c9f44d23a498ae229b4e3,0
4a2e099535037f3e9ff020be958bce06,1
146fb16c2382cb672f3ecf28a051d1bf,1
12fa662cb46b98be29f5a25f927eb0b0,1
5f05589ccbe2977fcb87849e2b9dc413,0
5d4c3e87d681187aa691ec2b2bb56dc1,1
fdae4cfd60acf172158d92c6426da599,1
85c21024159210c58bb8a14db159d9c6,1
3a1c56970600ea740f45829514500683,0
48fcf983448659c03764220d431d8cc3,0
473db687d2970f25a512c61313b103dc,0
7d731fe3e9097d0a760e85b23f325dbe,1
9f70541b50d937e07e33c02afc88b032,1
d66579649e87d9b19288883d7daff177,1
7b51fec8c436518d481a33ecdd14b246,0
c68fe76d137dff7c3cbc99a2c98b83fb,0
adaf75154a97e8553bff1eaa08c3875c,0
337d7263c8ca48ad51f6107283c047f5,0
b3c3995a719b2f7d9c52e83c61b2661e,0
fac930516c23580a5b97b2b5e16ad822,0
41cbf4b8706075be36a36255682b33da,0
45914ae7c96a957f664cde33227b8539,0
0b82ba2e5bc04ed81ed209f7e167436b,1
688abb19b3485bfba631318aeec0469f,1
ed48cfcd78a7939ecd0636d2b72bdc5c,0
1ddb384b1f0896c3191426619c305317,1
03dcbf644d6e79c2a5c1ca0d566d3f68,0
086e2b272e864742d90e8159ac54f06a,0
922444ab74fd47acc390efbdf35c8aa3,0
cbd29e9b8ab5fcbe4ba8c54d702a70be,1
2775c20c794be289ff20d1a1386995c4,1
08deb2cd19a213b47a9ebca313e35fcb,1
06ef187b90406f210ad96cb36f2a5038,0
049e6983ceb0db9dcc7b4e62f7bf5c7d,0
70c6b6b9e51ccd63144d4682df19cfce,0
182f05b0290c16639620c04fe5ba901d,0
97ae01ae4a4b041821e790fe05500ad9,1
b1115f7575b7e1ece4ad5a71185221d5,1
e99275bc3e6e7dcd6e8a5fe17db8db2e,1
e99807ea04b41f01358413571a9602d6,0
b1c67108cedf271a22425f63e982d375,0
22b7c349daf10524eba9cf1d0f0dc442,1
e4fff2ce77b633ea967eb721d012076c,1
f0c1a818f0c4f7ffe7d6ad43d0c026cc,0
8e934e9b48ac7ab16af5cb795bad4812,1
2eb1ba8c04ba7df6c29c686eded12bfd,1
f20671e28b574abf8c50284ad5e1ee6d,1
4a8b97859fe262780282843f9c045e89,1
2cb6447401b89be224eb4e2fdd671c65,0
c5209b2334645d4ab5a32b3cccc02ed2,0
bf27a3074b29106a3ef3a82a61e42fb6,0
049392064a24a551b696f887117abefa,0
6ab16d88690665a37b8ffaf9bad1ce98,0
5cf910c97bdfe4a0a07f564d613d0043,1
f63ce2c0ff0952169974ab9c9950a65b,0
58ecfd3258cf4c8b4a726dffcda9ff6b,0
e823076274192538681b8b9cc3adfb61,1
a6a4f242e1bd3245a987c3f47cb4be1f,1
0276599f57e86468c25f5b4fe19c0dfb,1
0799eaf1e22d270eb5bf98ac88f054b5,0
da1cdff48d6b75c8cff665932f5e23c1,0
68d8d143fb9a46adea4751b67938c78b,1
29269f7353db391fed771d8ac3f3c5b1,1
fbcf1b8d4ea59fdc621c365b6c474772,1
2acc2badc45bde1ddc1587bf702ab69a,0
5afb71be8f19d49643ddf8b18e6b96d8,1
72af8bc59ebfc6e11127e0de6f6795be,0
32089570023630ef00f49b69c58e7e4a,1
eb04765c3c17a1ab762b8424effc3833,0
0e4ff47ae55dd5a6977f95b0be8b9ae8,0
3a55571c34c223841b0b0558e2995162,0
65ab84b57c2d0b840c5ff7c59db91a2c,0
bc02786ec3bf30115efaba52466770dd,1
18991f688c4939da43dd40bb6c57ddec,1
50954c20f033bf8ded747f8219483880,0
e2826318ecc4efa2562ee6adbfb0f0cf,0
761e3b18473daddfd7254f483fc9115c,0
6606c6d7f9f14c21af5038cad597f2b1,0
5b6e3307d9a07d0dbdc1155ad28e6ef5,1
92a893647972c6e5633fa3aa9efed787,0
108d8e4555789d4e0855ac4d215d49df,0
428f6d55a3f1c8e32b1f4dfb9a035af9,0
ace73a5d904f5660ee2a10fcd26738dc,0
614fcdcc97b77843386bec64008d83a7,0
08c6450eab7c79855f788f9d52b37782,0
0db472a798623d8f03a13366328ca6b3,0
2c04d66fd307e8060b2471d4fe428b13,1
27852734ba52a73b1cc2057b3e25ec43,1
809ef2e92ef2dc1144bd2c29fac63524,0
a9f98acb4aef8a720c07a2ad75293e05,1
680595c9e2133ae5d11b86115f0651e6,1
6a95ea0e1ce2bc6460706a423ea3764e,0
6c4df57fff1abf625b5bcf796a447a01,0
b011640951ed1f53b8027b86dbd66cd8,0
e6bb95399b87d4ea227e1e325ef81f09,0
dcaf84bb2487eb0cc6cc05d74c09a96e,0
ed53cb685814a52173b185a5ff8dbebb,0
4b6c331f53d536746a49eeeb2a473ca4,1
0e588660ea143dbf79f30e5cf0338d25,0
9e8b5b304f6b68a94ed931d0749c748c,0
fa615f3e4ddd4202dee71272f9ac8514,0
c4fd135f2db5e3ccfb0f0f80ea35682b,0
ac64c08a96a123f79d2136e889edbccc,1
db1707d6d5ee10f1758e45d11525f343,1
a5edbd44a046e3ca9cda05bd767017c2,0
2d39c27ebd42644be6a555aa1dc12dc5,0
2f765e2b0f8ee80d96020f27388bc926,0
882fb123065f014575f83f57dc0aedba,0
a684dc3eadb610ae38add0514a5f3111,0
972cd8b010de770db047a970dc5b1405,0
4f2753e6998571e3ab33137f880ff955,0
630fe9b4a4d33597169fc3925f043ba9,0
0a8823e8a80b13c963913c3ae0d26993,1
1fb0d87442ff0ee1efdcc038e06a6565,0
9919911f36289e37d10f64e1e5a9d2d0,0
2533f6b60ee2d92a02e23fd4cfc9cb3c,1
7069d2f862a46aad6dfb73a5736fb6c1,1
aed9b963b9335e2afa990643ffda857b,0
9b1d62941a4f2db078f1943a6ec656ff,0
40c99f23da3279d639f4c85abc0e97f7,0
4074e4bf73b638f1739ae2e5f4264331,0
ae28d5bdcc8a6046b1abbef6b09c10af,1
d731d55eb93753b12816c256d0b2c464,0
60a46d7b9ae85f7da6d1879c7d20648f,1
390b6ccac0d754798264dfd3a6707155,0
fd47d90ccef80e6501d2d716c5acd0b2,0
fe97910871aebd87975d43aa6ae2746b,1
ab13c3ae8be61f773327dbdc55a100e8,1
abf22f454cd26de8768e37cc02421b4a,1
475a81c3faf93cc652b9b72cf24d6949,0
edd882959761cbd40a05fb7e5160bba3,1
06a10f9924f3b3da1c5812f0c79110f8,0
4e6332d1fbdf154e44511ab0e2824aab,1
a89185f327bca3b9f1d5b9d267a857e9,1
02fe2ebc87fa92c4588d1037997cacba,0
3d5bdace865816df5f2d9820c91f8308,0
9d90eb6af74c9e2f6167ded8644239cd,0
74ac951bd446d91187b4153b5fad8746,0
cb62d34a07b6d5cb26faab862d931f24,0
5152e0c90f4e2af5d25b5f64458426a5,0
80039a8c699d1b1bb427571fcff89aab,0
453c1259a66b79b532f5886d7d2ab5e4,0
d2726e26d18ca3352c8fe52b1cec0113,0
a23f8f36e6da9c7b29111c9bbf0199e6,1
01e8499b9b6d0c32a222291dffdff9fb,1
00b2492423782b943f4d0a83a49ab14d,0
eff30af45f033c5930469ca310f27ad5,0
f9593ef4b59150a7a2059faf37787c24,0
cd4d7b79f1ea41753c7242a4b996e379,0
1777e19dafeb54bf0b16a07dce3ee16e,1
49c8f241c479282c5cfc3ca97d993c3f,0
2479191df42ef90e3b1d367a88629a5b,1
aa384057a39deea5c62532b1c52ba926,0
9367948598d10fa516c0d9440adafa65,1
11ea029d8e36ea5580731aa0c695018b,1
044fa5d8ac186adeaebbb8fd91ce565a,0
fdd38e130e69b4ab96ed6babb8a4ffe5,1
bef5bcf2ca76d5ffef86af1b7af071e7,0
f19573495def778f0b67607b4f28d60d,0
12be395470d822f5caf2d27df3e38e03,0
5e022c76de67c2e2153f983e91b421b8,0
d0f7ed86d12141a44773c87fcbe387d1,1
0d849ea888ee5cca8025cd4401f7e48e,0
ca9d8273826011ed2d33a7364174e968,0
f5a72927dd7d1084c3c806be4815529c,1
780314bba8a946f738edcad9cf431e50,1
785747619e2227d3c5e85795fb3a0008,0
afd4392c48f38b8c3f7140f7c3a52378,0
92762654c18f0d5b3d42fccbbbda7654,1
32a93dea8d4af6abe7513f4010b7a5bb,0
4d7c95ed7723ae5eb71c88db23c2cb0b,0
a6e0ff71ff864f58ae7b340150dead66,0
5587c4e93089b9900569f323ed96e18f,1
6eeba7a346fbda1e8a5040fffcc5fecb,0
f8a609aea41b1b3da7fe4a867d130416,0
c2b9a90592b05c200ac49cffb2c8fcc8,1
12a70850279cf026e85bc11b012d2b33,1
caa39806bae2335f14020651aade0b82,1
b0e83ea315418846ae0204b09fbb6abf,0
8c732c2c06321267dff2b9f3eaa51a81,1
859afa049ab5aad15a700dffcfd69dad,0
24b2345ca7262f360f94aec780424040,0
6f7de2cd1cb14a437efbcb33164c2569,0
84a68f05e341931302138ddd8cca7107,1
ab8763318c973dd8caaeb3531d087c7d,0
d35b3f1df35582a3c81f989775147326,1
5539488edcb70d5ca84211c49cbda70e,1
181bcb7881879892bf667b7d082daf29,0
2474537542e7139a4c0677bf441374e9,1
93513a6f7fe4a17facdcbe4bf12c8248,0
1b72cabd6a81f8cf23d23685017f73d0,1
d8ce420e4dead90c6719c6f69cbab4a3,0
0dad2fe3684a27f7981b072fb4878c46,1
107e4e5b5d01f7b36499af2c98914cf7,1
46cf1d340c981227a191a87afc2c1825,0
a5f268ca29c0d62486575e7382e5f3bf,1
078f4c46582116d7e27da72e78bb6a8c,1
a1535d5e9ad6fc5949b156fcf3d6fec6,0
4c8d00b3fb0dc1b92abf28e314471f79,1
b21d00875dc3e4a2743beb34331f156a,1
898a03412867d09d8b58b445c26e704c,0
f26d01c30439988cf8220e8973a72b48,1
004b3c93bbeebbb72389f8a4d0ebee00,0
0295d711dfdeee39b1a5ca437f92a7e7,1
0d39d08ce0636f2d4fb4707075aed319,0
d29227a81813dbf8105bba1270a18b7e,1
83b54b117a2722d2949472cdd7161771,0
5b04ebcbb57d847c83a9a4074ebbe5dc,1
932cc627f7c36aa08661186cd15456d5,0
b31ebb2fc11c645951e5bbe933fa450b,0
873b2a6e9eea845eaee6ca725dfbd30a,0
7140d45e132cf257dccaa51f4c5c9071,0
da83372e343dd592e0b50be0db2602b1,0
5fbaabc3d3c0e1cf8c688d27d7156bb1,1
da495ee939f52a3cd5b04eb6b1b46715,1
1479ae09b63e0e0dd810c747a5f2b0f9,1
367567abbd3434c13fdf512ac6d47607,1
17fdab4f4f273b5b4f5e51da2db54e1e,1
176be6d5bb75a3147cd56898443cc237,1
8259ce33e318e41172857d1230992cae,0
1617bd22ded66d4385d0ab35cf7d1232,1
c5d062fedcadb738dd9d5480d95d463f,0
b50d1335cebcc9c2e87a1461f08a4359,0
ddea3e5f44a67ae7ead3b4574177603a,0
e1cb8451394e03823eb3b88f8d4670f8,0
840ab3287d128717b7953c61a330cb55,1
ad46c7d4723774dd341f3d92966fdca4,0
27fbe5315ed37d9b942f41c87c5f5547,0
6943bd8b2443bd6a33773e82642b2b8a,1
18cc16f314ddbf40ec4d9c14873079ab,0
82f362f0f307f5cfcd0ae1895fcf8026,0
71d0674a598610245e7fe18298d5bbc8,0
2b94c21dfc5c3d68935ca629ec156337,0
009db41612afd95c3b850d2b1bb940ed,1
31eae77875b5ea0cffb2238b3b58a2b0,0
daa9b86c6b2c35ffdddf784a93c6e7fc,1
06bb9fc557cae47a14d570fc2595625c,0
5b9fe4fc7a8af3c7dc734cf2cdbe1e6f,0
3126f91664d68fd29a2698daf8b5c3f1,0
c3c4dfd536b739e7c8023067cbee5858,1
e443eb24f448bc9e92305a5ab3bc8fcc,1
74f670d7ade7e96400ce5092fbddefb3,0
b3a5b9ecbf42a4b006f8595323f1558f,0
ae28f1552b02a6187c2103dc575e340b,1
ed269aa97fa10a053fe211670c86a77d,1
099dd98669d9cd8fe691e80cae194a3d,1
0558f441253e6148f030972858b6a3ea,0
905c88a876204ab31973f0399c6aa76e,1
d3d8831d6a203a254ab5f8b792ddb741,0
8b4dc326b93b0c09b0364ebd822e3473,0
4203b79603a410dd9dd2164c538c9b55,1
537477053ad78035573fe674c33d485c,0
35fa441e459ff903bd2ef3746db26ffd,0
c44625f35f2d2ffa2e2721c692b3662e,0
b5ecdcd74574e27bc9839204c16360be,1
4bd2f58766aa424e68874c0ffb94c338,1
1db91b0e0827ad5ef508183d54dc39ec,1
fb3c523b287fede0574752db8b1a4543,0
5028d110c3e37f4dc4f8d712d3f1df51,0
38739ee49c4c4f9dcff93113e9e2959a,1
2363b6ef906684e74df633b78c0b2eb5,0
1363d8eb3824c6325f6eaf2d7063858b,0
e7beccf58963204bb4caea9d34788720,1
297c24ca5d16ae8da86d5533ef96971d,0
5ad38245ddcda724ebc2af9531eae2e1,0
256dc10838d7240d8ea0b3080c409ed4,0
c33e401079d5a0cdde8827778ebd0da2,0
20751d81eacb1c21678e6c857cb39ccc,0
861dd26cce84385a843e417f5894a553,0
e08d359cf3711f0425cf0dad592102ae,0
2ea76fd6529e6f511ecfc48011520bd3,1
69399ea6a332e22c6e4b22536029d126,0
df4c6016943dcc82cc1b0300f1b7a783,0
629dbd8011d2ca34bb8a308bd4486275,0
572280959df132f92e842070877bf909,1
5f8aea6f1da43aba04e51610bb153db3,0
0b21ead0230c4fb8383ab1480017baf1,1
02f034d0ddde58f34b6c21ae17306539,0
a9019ac997f8bf437741d62f60c193ec,1
71ae7ff59067d78ebf24120b75c49960,1
9e3a2c698f7b0956f880d3fbd44118cd,0
756fb3f466914617ce86a5babf6559a1,0
6ad2f6de5315613b5dc27457cbf4c776,0
a34c8e093223e5ed2d3272b0030eef8e,0
05b32c85202cf15be8ab33b973f9c774,0
6d37ab08b8d8ee547d2b87e9e898a3ba,0
fd171d029602e5a4a1cd9a64c87ba8ad,0
76b5b1cee8fdc958efde5ed4ee9fe4c4,0
fa74b1683c618e9ade379f13f9c6cd1c,0
d8d87a5565d42c196c15e5d49e9591e8,0
0c30094eea1e2777360f46c6a96d20d3,0
2e5f47ee4bb93f10354284aadba00076,0
b28cd96865f426fc5971043076e4df9e,0
d8b7955e36f5ed0912715eb8a5db5986,1
043702ad84688fa777a48fdd4c9feced,0
0db793afe1372cdd7dd43768e51cce66,0
ded509bb42d9e3acbd8f60fe0928ef19,1
a8b4f2b1490a7e529546a249fef9c1b4,0
bdf86b436da9ac8cce7323e73f0a1fd7,1
dfaaf59b11587047bf83f19ee64444bc,0
cc7571a4b9c059c0fed5159e02150f05,1
631370309b396515cb6e3e6b5f4a965b,1
d4af1b61507b88b80633884e94bf6a70,1
18eaba721963aedc107e0ac735b9d4b0,0
f82711a3f45a8b95c9e20cd8902b77a5,1
e78b094285644366c0237897bd5c71b6,1
8f3970fc777d42ba97ce302bf32690e2,1
0d1724922d0fec1e1d50981be669e116,0
5105dbf844f5b17e44b2baab3f1d9539,0
20470137ddc49097bf24e580319b2c12,0
8464d0043a09e84dd18f91bc81f9d368,1
dfbd8b52b7e0047c77138a37c884e59f,1
81ade9225e2cdb7c727a5ee20071ae4b,1
04680bf33dad8e94e25519746b168583,0
ca22f22226a74cbbfc459b4b4a229dfa,0
abc122f6880f270900ea71f550489c32,1
7859c66723b6369ce1a89f329de9797a,0
0f8524025a64a142e83bf67e18b94a8a,1
2c6f7fd1420c98ef3fab8e92e2860f56,1
c69740364c473970f6197a8f7e388b5e,1
5569973bbcb1fef886c8e7a0b91fd53b,0
74e7cfc5da08567488595ae2aeafdd27,1
43a9593fe2b81aca039d84bf12c51e3c,0
1913cf091bad678c2d2b002167118a1b,0
7baf7f9e4309258754b2cb65391164f7,0
e031cada7f62e8f486f109af4264fb34,1
16ae595f3da90039ccf2d6826cba2f73,0
665f281b3d073f41260df97f1ca09d0e,0
0ce2a26dfd7cd76d1b81aca2937f4006,0
d360129559316cb8142eb8dbe3d1abce,1
3beb7235ffb76bc406ff7c95e23d97d8,0
ad3653b9d98606c439ba565e2b9f8ff1,0
d4f5c124869e10d531584724485844e9,0
2e74be3c44c6c40ed25755dfad238610,1
b297fc3590b2d4fa536b6d2d4f39358c,0
49715fe7baa846c70f07e524f9efa4cb,1
28224774f662d368f800870fe6108e1a,0
301d5a333175326dae0a7cc9b45dd2f4,0
1b697833017abbeb8e43d1da8e876d5d,0
085e8460e8aa004698f17c7c6af7edd7,1
400627c3cfe377e1273f09fc9a9c3391,1
5e6926703196dfc26bdfc574279cc408,1
1576f33f53b9312f5fd08e4ae5fd0180,1
24df779433b4c895c2588d2b9e828055,0
1ef035539d7b82ac460317c7b8275daf,0
d1cf4f9b2fc4ccfed3b8867ee28da9e6,0
75d215daa30eff5b6ba72804c8f98322,1
3773ffd2ce84874d86bb7e7e2bc3979e,0
15e5a16f597da58cade6d2ef4a96ba90,0
68b3e98a0d7fe913f05e51d88cd61062,0
